post_ID,platform,content,timestamp,sentiment_score,category
314,LinkedIn,Attending group fitness classes keeps me accountable.,2025-03-02 04:23:33,0.58,Health
315,LinkedIn,Muesli had a strong stale smell.,2025-01-28 06:36:49,-0.53,Groceries
316,LinkedIn,Healthy meal delivery service was satisfactory.,2025-01-27 16:32:05,0.0,Health
317,Facebook,Weekly fitness challenges keep me on my toes.,2025-01-25 19:01:33,0.0,Health
318,Instagram,Expired products still on the shelves.,2025-02-02 04:55:38,-0.64,Groceries
319,Twitter,Smart home automation is making life so easy.,2025-01-16 16:08:30,0.87,Electronics
320,Twitter,The quality is not worth the price.,2025-01-27 08:26:20,-0.51,Clothing
321,Facebook,The event was organized but not very lively.,2025-02-08 03:43:24,0.0,Entertainment
322,LinkedIn,The size chart was accurate and helpful.,2025-01-06 13:40:05,0.86,Clothing
323,LinkedIn,"Bought the jacket, looks alright.",2025-01-05 15:45:39,0.0,Clothing
324,Facebook,Evaluated different types of bread for nutrition.,2025-02-24 05:30:16,0.0,Groceries
325,Twitter,Happy to see locally sourced organic produce.,2025-02-15 13:46:25,0.52,Groceries
326,Instagram,The horseback riding experience was exhilarating.,2025-03-21 13:15:59,0.81,Travel
327,Instagram,The dance performance was mesmerizing.,2025-01-20 16:10:58,0.72,Entertainment
328,Twitter,Digital assistant fails to answer basic queries.,2025-03-13 13:09:52,-0.89,Electronics
329,Twitter,Weekly meal preps are keeping me on track.,2025-01-15 18:44:21,0.99,Health
330,Facebook,Reduced screen time is helping me sleep better.,2025-02-04 07:44:27,0.93,Health
331,LinkedIn,"Perfect fitting, love the slim cut!",2025-01-06 11:33:30,0.88,Clothing
332,Facebook,Understanding machine learning pipelines better.,2025-02-08 04:00:10,0.54,Education
333,Facebook,Exploring options for wireless charging pads.,2025-01-19 22:59:41,0.0,Electronics
334,Instagram,Struggling to apply theoretical knowledge.,2025-02-24 19:17:32,-0.52,Education
335,Facebook,Exploring the latest AI features in modern smartphones.,2025-01-07 20:10:55,0.0,Electronics
336,Facebook,The ambiance was dull and uninviting.,2025-01-03 13:18:23,-0.85,Dining
337,Instagram,Disappointed with the build quality of my tablet.,2025-01-02 08:03:47,-0.73,Electronics
338,Facebook,The garlic bread was too hard to chew.,2025-03-05 04:14:00,-0.57,Dining
339,Instagram,The fishing trip had no catches.,2025-01-04 18:59:12,-0.7,Travel
340,Twitter,Irregular meal timings affecting my metabolism.,2025-01-27 07:58:33,-0.52,Health
341,Twitter,Looking for peer-learning opportunities.,2025-03-08 06:38:58,0.0,Education
342,Twitter,Struggling to complete weekly assignments.,2025-03-03 06:08:44,-0.82,Education
343,Twitter,The road trip was scenic but tiring.,2025-03-20 03:59:15,0.0,Travel
344,Instagram,The award show felt overly scripted and staged.,2025-01-20 13:28:41,-0.62,Entertainment
345,Facebook,The sci-fi plot was confusing and inconsistent.,2025-02-17 21:03:41,-0.89,Entertainment
346,Facebook,My cholesterol levels are now under control.,2025-01-02 22:52:29,0.85,Health
347,Instagram,"The size chart is misleading, didn’t fit well.",2025-01-05 02:19:44,-0.95,Clothing
348,Instagram,The yoga retreat was peaceful but basic.,2025-01-24 06:31:53,0.0,Travel
349,LinkedIn,Great variety of sizes and designs for all body types.,2025-02-28 07:05:41,0.81,Clothing
350,Facebook,The dessert was decent but lacked variety.,2025-03-16 05:22:33,0.0,Dining
351,Facebook,My metabolism has improved with clean eating.,2025-02-13 10:08:45,0.96,Health
352,Twitter,The grilled chicken was juicy and flavorful.,2025-02-01 10:56:45,0.83,Dining
353,Facebook,Reading about the durability of noise-canceling earbuds.,2025-03-12 21:09:51,0.0,Electronics
354,Instagram,The series finale was a major letdown.,2025-01-28 11:49:38,-0.51,Entertainment
355,LinkedIn,The canoeing experience was frustrating.,2025-02-13 11:59:13,-0.76,Travel
356,Facebook,Compared prices of gluten-free items.,2025-03-15 02:55:04,0.0,Groceries
357,Twitter,Voice assistant gives inaccurate responses.,2025-02-11 15:05:35,-0.82,Electronics
358,Facebook,The portion sizes were generous and satisfying.,2025-03-12 16:50:20,0.73,Dining
359,LinkedIn,Browsing through the health food section.,2025-01-02 14:22:17,0.0,Groceries
360,Twitter,The underwater diving felt rushed and unsafe.,2025-02-26 01:10:54,-0.67,Travel
361,Instagram,The romance movie had genuine chemistry.,2025-01-17 10:18:21,0.87,Entertainment
362,LinkedIn,"The dress is fine, nothing too impressive.",2025-02-09 14:22:04,0.0,Clothing
363,Instagram,Exploring the future of quantum computing.,2025-01-16 08:38:58,0.88,Education
364,Twitter,The leggings became loose after wearing once.,2025-01-16 23:49:33,-0.81,Clothing
365,Facebook,The pizza had a perfect crust and toppings.,2025-01-26 06:16:29,0.81,Dining
366,Facebook,The chef’s special was okay but not exceptional.,2025-01-02 11:59:06,0.0,Dining
367,Facebook,The travel itinerary was well-paced.,2025-01-15 10:19:16,0.0,Travel
368,Facebook,Exploring holistic healing therapies.,2025-01-19 14:12:11,0.65,Health
369,Facebook,The service was slow and disappointing.,2025-01-08 00:54:17,-0.55,Dining
370,Twitter,"Bought a digital photo frame, loving the slideshow.",2025-02-20 23:50:33,0.82,Electronics
371,Instagram,The seams are poorly stitched.,2025-03-13 21:47:49,-0.93,Clothing
372,Instagram,Checked for seasonal discounts on groceries.,2025-01-19 01:48:49,0.0,Groceries
373,Twitter,My new smartwatch helps me stay on track.,2025-02-07 19:48:56,0.63,Electronics
374,Twitter,The comedy special had awkward moments.,2025-03-06 20:36:06,-0.72,Entertainment
375,Facebook,Exploring options for upgrading my monitor.,2025-02-10 15:08:07,0.0,Electronics
376,Twitter,Bought expired almond milk by mistake.,2025-01-25 12:26:25,-0.82,Groceries
377,LinkedIn,The beach was relaxing but crowded.,2025-02-03 20:06:55,0.0,Travel
378,Instagram,The dive into the coral reef was magical.,2025-02-06 14:14:34,0.8,Travel
379,Instagram,The food tour had limited variety.,2025-02-27 23:33:24,-0.78,Travel
380,Facebook,The flavors were balanced and unique.,2025-01-22 13:25:31,0.68,Dining
381,Twitter,Fast-charging my devices with the new adapter.,2025-03-07 14:16:17,0.89,Electronics
382,LinkedIn,The fruit preserves had sugar crystals inside.,2025-02-15 16:23:52,-0.76,Groceries
383,Twitter,The actors delivered phenomenal performances.,2025-01-24 16:03:01,0.82,Entertainment
384,Twitter,"The coat looks good, unsure about durability.",2025-02-18 18:38:49,0.0,Clothing
385,Facebook,"Bought a new DSLR, the image quality is amazing!",2025-01-19 00:09:39,0.73,Electronics
386,Instagram,Herbal remedies showing no results.,2025-03-05 08:08:05,-0.81,Health
387,Facebook,Delighted with the freshness of fruits.,2025-01-04 22:43:08,0.62,Groceries
388,Twitter,"Perfect fitting, love the slim cut!",2025-03-13 02:39:28,0.65,Clothing
389,Instagram,Switching to plant-based alternatives occasionally.,2025-02-24 15:33:25,0.0,Health
390,Twitter,Excited about trying homemade kombucha.,2025-01-21 23:38:30,0.74,Groceries
391,Facebook,Loved the homely feel of the restaurant.,2025-02-11 03:12:42,0.57,Dining
392,Facebook,The thriller lacked excitement and intrigue.,2025-03-08 16:31:00,-0.62,Entertainment
393,Facebook,Looking for peer-learning opportunities.,2025-01-30 19:13:32,0.0,Education
394,LinkedIn,The hot air balloon ride was enjoyable but brief.,2025-01-14 07:51:54,0.0,Travel
395,Facebook,Looking for peer-learning opportunities.,2025-02-28 16:26:07,0.0,Education
396,Twitter,My new fitness band helps me stay active.,2025-03-19 18:02:01,0.92,Electronics
397,Twitter,Compared plant-based milks for taste.,2025-01-18 16:06:42,0.0,Groceries
398,Facebook,Went through reviews of gaming consoles.,2025-01-14 10:25:12,0.0,Electronics
399,LinkedIn,The burger was okay but lacked freshness.,2025-01-10 23:28:29,0.0,Dining
400,LinkedIn,The theme park lacked safety measures.,2025-03-03 08:23:15,-0.82,Travel
401,LinkedIn,The horror series was truly terrifying.,2025-02-15 11:29:52,0.68,Entertainment
402,Facebook,Smart home system crashes during updates.,2025-03-17 17:29:54,-0.67,Electronics
403,Instagram,Missed course updates due to distractions.,2025-03-18 01:07:34,-0.9,Education
404,Twitter,The crime series had interesting characters but a weak plot.,2025-01-10 21:52:08,0.0,Entertainment
405,Instagram,Reading about the durability of noise-canceling earbuds.,2025-03-10 15:09:29,0.0,Electronics
406,LinkedIn,My new gaming headset is super comfortable.,2025-01-17 17:08:03,0.74,Electronics
407,Twitter,Smart assistant has difficulty understanding commands.,2025-03-02 20:59:40,-0.68,Electronics
408,Twitter,The cruise ship offered luxurious experiences.,2025-03-01 20:57:56,0.72,Travel
409,Twitter,Fresh lemons enhance my detox drinks.,2025-01-14 10:39:56,0.84,Groceries
410,Twitter,Tried out a coding challenge platform.,2025-01-28 15:16:00,0.0,Education
411,Facebook,The fantasy world was imaginative but lacked coherence.,2025-01-23 11:33:55,0.0,Entertainment
412,Facebook,The sports t-shirt fits well but fabric is average.,2025-02-06 01:07:34,0.0,Clothing
413,Facebook,The service was prompt but not memorable.,2025-02-16 01:13:00,0.0,Dining
414,Facebook,Difficult to reset the smart home hub.,2025-02-11 04:47:13,-0.57,Electronics
415,LinkedIn,The museum visit was informative but long.,2025-02-06 00:36:38,0.0,Travel
416,LinkedIn,Quality of pulses has gone down recently.,2025-02-09 06:49:38,-0.77,Groceries
417,Instagram,Great experience with my new digital assistant.,2025-03-02 18:56:45,0.55,Electronics
418,LinkedIn,The crime drama was too predictable.,2025-03-11 14:10:57,-0.81,Entertainment
419,Facebook,Consuming antioxidant-rich foods is making a difference.,2025-03-09 08:59:23,0.81,Health
420,Twitter,Experimenting with probiotic drinks.,2025-01-16 20:17:43,0.0,Health
421,LinkedIn,The organic chicken had a strange smell.,2025-01-26 02:19:52,-0.9,Groceries
422,Twitter,Digital assistant fails to answer basic queries.,2025-02-18 01:21:56,-0.8,Electronics
423,LinkedIn,The storyline had potential but lacked depth.,2025-01-28 09:29:43,0.0,Entertainment
424,Instagram,Struggling with coding logic lately.,2025-02-04 08:41:51,-0.87,Education
425,LinkedIn,The new video game exceeded my expectations.,2025-01-08 05:21:37,0.99,Entertainment
426,Twitter,Dairy alternatives had a weird aftertaste.,2025-01-19 15:26:50,-0.67,Groceries
427,LinkedIn,"Got a smart lock, enhancing my home's security.",2025-03-08 23:11:56,0.64,Electronics
428,Facebook,Tablet screen brightness fluctuates randomly.,2025-03-10 09:08:10,-0.69,Electronics
429,LinkedIn,Loaded up on superfoods for my smoothies.,2025-01-21 17:24:17,0.52,Groceries
430,LinkedIn,Found insects in the packaged lentils.,2025-01-11 05:03:14,-0.97,Groceries
431,Instagram,The guided tour covered all major attractions.,2025-01-02 17:54:55,0.0,Travel
432,Facebook,Impressed with the clarity of my new webcam.,2025-01-31 19:58:10,0.75,Electronics
433,Twitter,Compared plant-based milks for taste.,2025-01-27 06:13:27,0.0,Groceries
434,Facebook,Trying to explore deeper into data security.,2025-01-23 11:52:34,0.0,Education
435,Facebook,Reading about benefits of smart thermostats.,2025-01-25 15:25:08,0.0,Electronics
436,Instagram,Trying out different data visualization tools.,2025-02-07 08:18:18,0.0,Education
437,Facebook,The new formal wear fits like a dream.,2025-02-20 16:22:39,0.57,Clothing
438,Facebook,The concert was energetic but overcrowded.,2025-03-13 22:20:14,0.0,Entertainment
439,Facebook,"Just bought the latest smartphone, it's amazing!",2025-01-31 22:45:36,0.7,Electronics
440,Instagram,The road trip along the coast was thrilling.,2025-01-12 01:00:04,0.66,Travel
441,Twitter,The comedy special had awkward moments.,2025-03-01 18:11:28,-0.6,Entertainment
442,Instagram,The special effects were very realistic.,2025-02-06 12:28:59,0.61,Entertainment
443,Twitter,Exploring various open-source contributions.,2025-03-12 16:10:24,0.0,Education
444,Instagram,Tried out a coding challenge platform.,2025-02-27 23:01:22,0.0,Education
445,Facebook,Poor quality herbs with dry leaves.,2025-01-22 05:42:13,-0.89,Groceries
446,Facebook,The outdoor seating offered great views.,2025-01-22 17:04:52,0.75,Dining
447,Twitter,The dessert was good but a little too sweet.,2025-01-16 17:35:17,0.0,Dining
448,LinkedIn,Loving my post-workout protein smoothies.,2025-02-28 18:55:18,0.89,Health
449,Twitter,Tried out a coding challenge platform.,2025-01-12 07:24:38,0.0,Education
450,Facebook,The fish was cooked to perfection.,2025-02-27 20:58:32,0.78,Dining
451,LinkedIn,Comparing storage capacities of USB drives.,2025-02-05 13:33:31,0.0,Electronics
452,Facebook,"The dining experience was fine, but not memorable.",2025-01-24 21:06:00,0.0,Dining
453,LinkedIn,The color is slightly different than expected.,2025-02-18 21:04:01,0.0,Clothing
454,Instagram,Visited the grocery store today.,2025-02-26 06:32:11,0.0,Groceries
455,Twitter,The embroidery is intricate and looks premium.,2025-02-03 02:02:26,0.59,Clothing
456,Twitter,The VR experience was disorienting and poorly executed.,2025-02-24 02:17:58,-0.82,Entertainment
457,Twitter,Feeling unprepared for technical interviews.,2025-02-20 19:49:15,-0.9,Education
458,Twitter,Pleased with the durability of the sportswear.,2025-02-16 10:06:32,0.98,Clothing
459,Instagram,The road trip was too long and tiring.,2025-02-24 01:50:56,-0.7,Travel
460,LinkedIn,The scenic beauty of the countryside was breathtaking.,2025-02-05 12:34:41,0.89,Travel
461,LinkedIn,Reading about benefits of smart thermostats.,2025-01-11 06:31:49,0.0,Electronics
462,LinkedIn,The soup had too much salt.,2025-01-27 09:50:53,-0.67,Dining
463,Facebook,"The fabric feels normal, nothing extraordinary.",2025-03-13 07:54:28,0.0,Clothing
464,Instagram,Healthy chips lacked flavor and crunch.,2025-02-17 21:08:13,-0.95,Groceries
465,Twitter,Skin issues despite a healthy diet.,2025-02-23 15:50:35,-0.81,Health
466,Facebook,Dairy-free cheese did not melt properly.,2025-03-13 02:09:22,-0.77,Groceries
467,LinkedIn,The animated series had poorly developed plots.,2025-02-04 09:48:51,-0.72,Entertainment
468,LinkedIn,Loaded up on fiber-rich whole grains.,2025-02-24 00:33:52,0.53,Groceries
469,Facebook,"The fit is acceptable, but not perfect.",2025-02-27 14:56:39,0.0,Clothing
470,LinkedIn,Berries had mold despite being freshly packed.,2025-01-10 19:12:18,-0.56,Groceries
471,LinkedIn,The bird-watching expedition was delightful.,2025-03-20 03:36:22,0.82,Travel
472,LinkedIn,Looked at new varieties of nuts and seeds.,2025-02-17 03:57:22,0.0,Groceries
473,LinkedIn,The musical left me in awe of the performers.,2025-01-22 16:10:51,0.75,Entertainment
474,Instagram,The horror movie had weak character development.,2025-03-04 06:03:33,-0.8,Entertainment
475,Instagram,The documentary was both informative and engaging.,2025-03-06 04:09:32,0.54,Entertainment
476,LinkedIn,The portions did not justify the price.,2025-02-23 00:13:39,-0.86,Dining
477,Instagram,The photography walk lacked professional insights.,2025-02-12 12:53:54,-0.73,Travel
478,Facebook,Reviewed the packaging of organic products.,2025-03-06 02:17:51,0.0,Groceries
479,Facebook,Battery backup for my gaming console is poor.,2025-02-25 18:07:34,-0.59,Electronics
480,Facebook,The fusion dishes were surprisingly delicious.,2025-02-13 00:16:09,0.73,Dining
481,Twitter,Examined the freshness of vegetables before buying.,2025-02-07 02:55:14,0.0,Groceries
482,Twitter,The stitching is top-notch and durable.,2025-03-01 01:29:30,0.52,Clothing
483,Facebook,Impressed with the security features of my router.,2025-03-03 01:56:08,0.65,Electronics
484,Twitter,Exploring new gluten-free items at the store.,2025-01-05 23:52:02,0.85,Groceries
485,Instagram,The hot air balloon ride was overpriced.,2025-01-15 02:18:46,-0.66,Travel
486,Facebook,The storyline had potential but lacked depth.,2025-01-24 16:02:51,0.0,Entertainment
487,LinkedIn,Finding it difficult to manage study hours.,2025-03-17 23:03:26,-0.68,Education
488,Instagram,Excited about discovering nutritious snacks.,2025-03-18 21:18:59,0.77,Groceries
489,LinkedIn,Reading about balanced nutrition lately.,2025-03-10 12:40:40,0.0,Health
490,Twitter,The fries were cold and too salty.,2025-01-13 17:18:42,-0.83,Dining
491,LinkedIn,Visited the bakery section to explore new options.,2025-01-02 22:58:34,0.0,Groceries
492,LinkedIn,Checked out cold-pressed juices in the fridge.,2025-01-22 08:24:53,0.0,Groceries
493,LinkedIn,The sandwich was soggy and unappetizing.,2025-03-11 08:15:07,-0.94,Dining
494,Twitter,Disappointed with the build quality of my tablet.,2025-01-29 07:16:40,-0.57,Electronics
495,Facebook,"The neckline is too tight, feels suffocating.",2025-01-29 16:37:46,-0.93,Clothing
496,Instagram,The activewear is perfect for high-intensity workouts.,2025-02-03 00:52:05,0.81,Clothing
